gid,x1,x2,x3,x4,x5,x6,x7,x8
¤ì‚¬71aa33ba,5.019,,,,,,0,0
¤ì‚¬71aa33bb,4.958,,,,,,0,0
¤ì‚¬71aa34aa,9.474,,,,,,0,0
¤ì‚¬71aa34ab,9.474,,,,,,0,0
¤ì‚¬71aa34ba,9.376,,,,,,0,0
¤ì‚¬71aa34bb,4.395,,,,,,0,0
¤ì‚¬71aa35aa,3.209,,,,,,0,0
¤ì‚¬71aa35ab,4.253,,,,,,0,0
¤ì‚¬71aa35ba,4.253,,,,,,0,0
¤ì‚¬71aa35bb,4.253,8,19,0,9,2001.67,0,3
¤ì‚¬71aa36aa,4.005,44,102,23,25,2003.32,1,14
¤ì‚¬71aa36ab,2.303,,,,,,0,0
¤ì‚¬71aa36ba,2.088,,,,,,0,0
¤ì‚¬71aa36bb,0.944,,,,9,2000.78,0,4
¤ì‚¬71aa37aa,0.944,6,20,,20,2002.25,0,0
¤ì‚¬71aa37ab,0.944,0,0,,5,1990.5,0,0
¤ì‚¬71aa37ba,0.994,,,,7,1998.14,0,0
¤ì‚¬71aa37bb,0.994,0,25,0,20,2002,0,3
¤ì‚¬71aa38aa,0.994,,11,,3,1989.67,0,9
¤ì‚¬71aa38ab,0.145,,,,1,1977,0,0
¤ì‚¬71aa38ba,0.358,,,,,,0,0
¤ì‚¬71aa38bb,1.189,131,422,97,2,2006,1,11
¤ì‚¬71aa39aa,1.621,305,1059,287,16,2006,0,0
¤ì‚¬71aa39ab,1.621,,,,,,0,0
¤ì‚¬71aa39ba,1.505,,,,,,1,4
¤ì‚¬71aa39bb,1.505,,,,3,2001,0,1
¤ì‚¬71aa40aa,1.505,,,,,,0,0
¤ì‚¬71aa40ab,1.6,,,,,,0,0
¤ì‚¬71aa40ba,1.6,,,,2,1995,0,0
¤ì‚¬71aa40bb,2.241,,,,,,0,0
¤ì‚¬71aa41aa,1.87,,,,,,0,0
¤ì‚¬71aa41ab,1.684,,,,,,0,0
¤ì‚¬71ab31ba,6.892,,,,,,0,0
¤ì‚¬71ab31bb,6.892,,,,,,0,0
¤ì‚¬71ab32aa,7.338,,,,,,0,0
¤ì‚¬71ab34aa,9.485,,,,,,0,0
¤ì‚¬71ab34ab,9.024,,,,,,0,0
¤ì‚¬71ab34ba,9.024,,,,,,0,0
¤ì‚¬71ab34bb,4.763,,,,,,0,0
¤ì‚¬71ab35aa,3.824,,,,,,0,0
¤ì‚¬71ab35ab,3.824,,,,,,0,0
¤ì‚¬71ab35ba,4.253,,,,,,0,0
¤ì‚¬71ab35bb,4.253,0,0,,,,0,0
¤ì‚¬71ab36aa,4.005,62,109,13,30,2010.07,1,13
¤ì‚¬71ab36ab,2.303,,,,,,0,0
¤ì‚¬71ab36ba,2.535,,,,,,0,0
¤ì‚¬71ab36bb,1.93,0,,0,11,1997.36,0,0
¤ì‚¬71ab37aa,1.087,0,0,,26,1980.19,0,1
¤ì‚¬71ab37ab,0.953,,,,8,1998,0,1
¤ì‚¬71ab37ba,0.994,0,0,,21,1993,0,1
¤ì‚¬71ab37bb,0.994,,,,7,1996.57,0,0
¤ì‚¬71ab38aa,0.994,0,0,,8,1998.63,0,1
¤ì‚¬71ab38ab,0.358,,0,,3,1987.67,0,0
¤ì‚¬71ab38ba,0.358,,,,,,0,0
¤ì‚¬71ab38bb,2.157,,,,,,0,0
¤ì‚¬71ab39aa,1.841,,,,,,0,0
¤ì‚¬71ab39ab,1.841,,,,,,0,0
¤ì‚¬71ab39ba,1.841,,,,,,0,0
¤ì‚¬71ab39bb,1.505,,,,,,0,0
¤ì‚¬71ab40aa,1.505,,,,,,0,0
¤ì‚¬71ab40ab,2.113,,,,,,0,0
¤ì‚¬71ab40ba,2.113,,,,,,0,0
¤ì‚¬71ab40bb,2.113,,,,,,0,0
¤ì‚¬71ab41aa,2.241,0,0,,2,1997,0,0
¤ì‚¬71ab41ab,1.684,,,,1,1980,0,0
¤ì‚¬71ab41ba,0.977,,,,,,0,0
¤ì‚¬71ba35aa,3.824,,,,,,0,0
¤ì‚¬71ba35ab,3.824,,,,,,0,0
¤ì‚¬71ba35ba,3.269,,,,,,0,0
¤ì‚¬71ba35bb,3.269,,,,,,0,0
¤ì‚¬71ba36aa,4.005,12,20,0,14,2004.29,0,4
¤ì‚¬71ba36ab,2.807,,,,,,0,0
¤ì‚¬71ba36ba,2.173,,,,1,2019,0,0
¤ì‚¬71ba36bb,1.93,,,,8,2000.75,0,0
¤ì‚¬71ba37aa,2.254,,,,15,1984.6,0,1
¤ì‚¬71ba37ab,0.953,234,505,75,60,2000.33,4,25
¤ì‚¬71ba37ba,0.994,0,0,,11,1993.27,0,0
¤ì‚¬71ba37bb,0.994,199,615,74,22,1989.05,0,1
¤ì‚¬71ba38aa,0.994,364,846,152,24,1996.48,0,10
¤ì‚¬71ba38ab,1.668,42,103,8,27,2003.19,2,10
¤ì‚¬71ba38ba,1.387,73,147,16,16,2001.38,0,5
¤ì‚¬71ba38bb,1.387,,,,,,0,0
¤ì‚¬71ba39aa,1.841,,,,,,0,0
¤ì‚¬71ba39ab,1.841,,,,,,0,0
¤ì‚¬71ba39ba,1.841,,,,,,0,0
¤ì‚¬71ba39bb,3.191,,,,,,0,0
¤ì‚¬71ba40aa,1.505,,,,,,0,0
¤ì‚¬71ba40ab,1.882,,,,,,0,0
¤ì‚¬71ba40ba,1.882,,,,,,0,0
¤ì‚¬71ba40bb,1.882,0,0,,1,1967,0,0
¤ì‚¬71ba41aa,1.411,,,,,,0,0
¤ì‚¬71ba41ab,1.411,,,,,,0,0
¤ì‚¬71ba41ba,0.61,,,,,,0,0
¤ì‚¬71ba41bb,0.708,,,,,,0,0
¤ì‚¬71bb35aa,3.824,,,,,,0,0
¤ì‚¬71bb35ab,3.824,,,,,,0,0
¤ì‚¬71bb35ba,3.269,,,,4,2008.25,1,0
¤ì‚¬71bb35bb,3.269,,,,2,2012,0,0
¤ì‚¬71bb36aa,2.63,,,,,,0,4
¤ì‚¬71bb36ab,2.44,,,,,,0,0
¤ì‚¬71bb36ba,2.44,,,,,,0,0
¤ì‚¬71bb36bb,2.44,,,,,,0,0
¤ì‚¬71bb37aa,2.301,,,,6,1995.5,1,0
¤ì‚¬71bb37ab,1.959,80,132,11,21,1999.62,0,10
¤ì‚¬71bb37ba,2.05,,0,0,1,2002,0,0
¤ì‚¬71bb37bb,2.05,,,,,,0,0
¤ì‚¬71bb38aa,2.05,82,230,54,4,2002.5,2,3
¤ì‚¬71bb38ab,1.668,51,93,14,17,2000.41,0,7
¤ì‚¬71bb38ba,1.434,19,50,8,7,2002.29,4,2
¤ì‚¬71bb38bb,1.387,,,,,,0,0
¤ì‚¬71bb39aa,1.841,,,,,,0,0
¤ì‚¬71bb39ab,3.313,,,,,,0,0
¤ì‚¬71bb39ba,3.313,,,,,,0,0
¤ì‚¬71bb39bb,2.647,,,,,,0,0
¤ì‚¬71bb40aa,2.647,,,,,,0,0
¤ì‚¬71bb40ab,1.882,,,,,,0,0
¤ì‚¬71bb40ba,1.882,,,,,,0,0
¤ì‚¬71bb40bb,1.882,,,,,,0,0
¤ì‚¬71bb41aa,1.411,,,,,,0,0
¤ì‚¬71bb41ab,1.411,,,,,,0,0
¤ì‚¬71bb41ba,0.61,,,,,,0,0
¤ì‚¬72aa35aa,5.154,,,,,,0,0
¤ì‚¬72aa35ab,3.713,,,,,,0,0
¤ì‚¬72aa35ba,4.058,,,,,,0,0
¤ì‚¬72aa35bb,4.058,,,,,,0,0
¤ì‚¬72aa36aa,2.807,,,,,,0,0
¤ì‚¬72aa36ab,2.44,,,,,,0,0
¤ì‚¬72aa36ba,2.44,,,,,,0,0
¤ì‚¬72aa36bb,2.44,,,,,,0,0
¤ì‚¬72aa37aa,2.535,,,,1,2018,0,0
¤ì‚¬72aa37ab,1.959,,,,,,0,3
¤ì‚¬72aa37ba,2.05,,,,,,0,0
¤ì‚¬72aa37bb,2.05,,,,,,0,0
¤ì‚¬72aa38aa,2.05,,,,,,0,0
¤ì‚¬72aa38ab,1.668,,,,,,0,0
¤ì‚¬72aa38ba,1.434,0,,,2,2008,0,7
¤ì‚¬72aa38bb,1.967,,,,,,0,5
¤ì‚¬72aa39aa,1.967,,,,,,0,0
¤ì‚¬72aa39ab,3.313,,,,,,0,0
¤ì‚¬72aa39ba,3.313,,,,,,0,0
¤ì‚¬72aa39bb,2.647,,,,,,0,0
¤ì‚¬72aa40aa,2.582,,,,,,0,0
¤ì‚¬72aa40ab,1.882,,,,,,0,0
¤ì‚¬72ab35ba,3.312,,,,,,0,0
¤ì‚¬72ab35bb,3.312,,,,,,1,0
¤ì‚¬72ab36aa,3.312,,,,,,0,0
¤ì‚¬72ab36ab,2.44,,,,,,0,0
¤ì‚¬72ab36ba,2.44,,,,,,0,0
¤ì‚¬72ab36bb,2.44,,,,,,0,0
¤ì‚¬72ab37aa,2.908,,,,,,0,0
¤ì‚¬72ab37ab,2.908,,,,,,0,0
¤ì‚¬72ab37ba,2.05,,,,,,0,0
¤ì‚¬72ab37bb,2.05,,,,,,0,0
¤ì‚¬72ab38aa,2.05,,,,,,0,0
¤ì‚¬72ab38ab,1.434,,,,,,0,0
¤ì‚¬72ab38ba,1.434,,,,,,0,0
¤ì‚¬72ab38bb,1.967,,,,,,0,1
¤ì‚¬72ab39aa,1.967,,,,,,0,0
¤ì‚¬72ab39ab,3.313,,,,,,0,0
¤ì‚¬72ab39ba,3.004,,,,,,0,0
¤ì‚¬72ab39bb,2.647,,,,,,0,0
¤ì‚¬72ba35bb,3.592,,,,,,0,0
¤ì‚¬72ba36aa,3.592,,,,,,0,0
¤ì‚¬72ba36ab,3.72,,,,,,0,0
¤ì‚¬72ba36ba,5.796,,,,,,0,0
¤ì‚¬72ba36bb,5.796,,,,,,0,0
¤ì‚¬72ba37aa,2.908,,,,,,0,0
¤ì‚¬72ba37ab,2.908,,,,,,0,0
¤ì‚¬72ba37ba,2.168,,,,,,0,1
¤ì‚¬72ba37bb,2.168,,,,,,0,0
¤ì‚¬72ba38aa,2.168,,,,,,0,0
¤ì‚¬72ba38ab,2.141,,,,,,0,0
¤ì‚¬72ba38ba,2.02,,,,,,0,0
¤ì‚¬72ba38bb,1.967,,,,,,0,0
¤ì‚¬72ba39aa,1.967,,,,,,0,0
¤ì‚¬72ba39ab,3.355,,,,,,0,0
¤ì‚¬72ba39ba,3.239,,,,,,0,0
¤ì‚¬72ba39bb,3.239,,,,,,0,0
¤ì‚¬72bb35bb,3.592,,,,,,0,0
¤ì‚¬72bb36aa,3.592,,,,,,0,0
¤ì‚¬72bb36ab,3.72,,,,,,0,0
¤ì‚¬72bb36ba,5.806,,,,,,0,0
¤ì‚¬72bb36bb,3.316,,,,,,0,0
¤ì‚¬72bb37aa,3.467,,,,,,0,0
¤ì‚¬72bb37ab,3.467,,,,,,0,0
¤ì‚¬72bb37ba,3.918,,,,,,0,0
¤ì‚¬72bb37bb,3.918,,,,,,0,0
¤ì‚¬72bb38aa,3.918,,,,,,0,0
¤ì‚¬72bb38ab,2.434,,,,,,0,0
¤ì‚¬72bb38ba,2.454,,,,,,0,0
¤ì‚¬72bb38bb,5.871,,,,,,0,0
¤ì‚¬72bb39aa,3.708,,,,,,0,0
¤ì‚¬72bb39ab,3.708,,,,,,0,0
¤ì‚¬72bb39ba,3.708,,,,,,0,0
¤ì‚¬73aa36bb,3.698,,,,,,0,0
¤ì‚¬73aa38aa,3.918,,,,,,0,0
¤ì‚¬73aa38ab,6.019,,,,,,0,0
¤ì‚¬73aa38ba,5.911,,,,,,0,0
¤ì‚¬73aa38bb,5.911,,,,,,0,0
¤ì‚¬73aa39aa,3.708,,,,,,0,0
